date,open,high,low,close,volume,dividends,stock_splits,stock_id,ticker,company_name,sector,exchange,country,price_id,is_real_time
2000-07-27 00:00:00+05:30,4149.839844,4287.859863,4113.419922,4281.129883,0,0,0,,,,,,,,
2000-07-28 00:00:00+05:30,4275.339844,4348.879883,4244.72998,4276.700195,0,0,0,,,,,,,,
2000-07-31 00:00:00+05:30,4232.540039,4301.709961,4225.569824,4279.859863,0,0,0,,,,,,,,
2000-08-01 00:00:00+05:30,4295.350098,4302.859863,4239.819824,4253.689941,0,0,0,,,,,,,,
2000-08-02 00:00:00+05:30,4224.009766,4264.169922,4193.580078,4260.879883,0,0,0,,,,,,,,
2000-08-03 00:00:00+05:30,4232.209961,4279.509766,4204.410156,4207.629883,0,0,0,,,,,,,,
2000-08-04 00:00:00+05:30,4241.22998,4266.209961,4155.450195,4186.160156,0,0,0,,,,,,,,
2000-08-07 00:00:00+05:30,4203.77002,4232.799805,4159.350098,4201.25,0,0,0,,,,,,,,
2000-08-08 00:00:00+05:30,4217.680176,4327,4200.990234,4317.220215,0,0,0,,,,,,,,
2000-08-09 00:00:00+05:30,4347.589844,4374.680176,4296.569824,4317.040039,0,0,0,,,,,,,,
2000-08-10 00:00:00+05:30,4312.240234,4360.910156,4244.189941,4253.22998,0,0,0,,,,,,,,
2000-08-11 00:00:00+05:30,4236.549805,4250.600098,4176.470215,4192,0,0,0,,,,,,,,
2000-08-14 00:00:00+05:30,4204.330078,4233.490234,4142.810059,4232.509766,0,0,0,,,,,,,,
2000-08-16 00:00:00+05:30,4263.759766,4337.060059,4263.759766,4325.669922,0,0,0,,,,,,,,
2000-08-17 00:00:00+05:30,4346.029785,4365.430176,4267.910156,4294.180176,0,0,0,,,,,,,,
2000-08-18 00:00:00+05:30,4297.899902,4364.390137,4290.120117,4347.040039,0,0,0,,,,,,,,
2000-08-21 00:00:00+05:30,4383.810059,4426.47998,4377.919922,4409.569824,0,0,0,,,,,,,,
2000-08-22 00:00:00+05:30,4481.220215,4483.870117,4438.720215,4461.22998,0,0,0,,,,,,,,
2000-08-23 00:00:00+05:30,4447.700195,4500.299805,4426.620117,4444.790039,0,0,0,,,,,,,,
2000-08-24 00:00:00+05:30,4445.560059,4471.859863,4417.140137,4459.069824,0,0,0,,,,,,,,
2000-08-25 00:00:00+05:30,4482.200195,4485.629883,4414.720215,4416.859863,0,0,0,,,,,,,,
2000-08-28 00:00:00+05:30,4443.709961,4452.759766,4393.609863,4395.810059,0,0,0,,,,,,,,
2000-08-29 00:00:00+05:30,4382.560059,4412.839844,4370.5,4401.819824,0,0,0,,,,,,,,
2000-08-30 00:00:00+05:30,4416.140137,4436.569824,4387.390137,4411.850098,0,0,0,,,,,,,,
2000-08-31 00:00:00+05:30,4409.839844,4485.200195,4404.620117,4477.310059,0,0,0,,,,,,,,
2000-09-04 00:00:00+05:30,4571.890137,4620.319824,4557.109863,4602.430176,0,0,0,,,,,,,,
2000-09-05 00:00:00+05:30,4623.830078,4623.830078,4574.890137,4598.649902,0,0,0,,,,,,,,
2000-09-06 00:00:00+05:30,4577.5,4640.100098,4571.919922,4606.350098,0,0,0,,,,,,,,
2000-09-07 00:00:00+05:30,4579.680176,4660.680176,4578.370117,4628.930176,0,0,0,,,,,,,,
2000-09-08 00:00:00+05:30,4649.970215,4677.669922,4640.25,4668.27002,0,0,0,,,,,,,,
2000-09-11 00:00:00+05:30,4715.299805,4748.810059,4694.399902,4696.600098,0,0,0,,,,,,,,
2000-09-12 00:00:00+05:30,4705.819824,4766.359863,4681.029785,4763.629883,0,0,0,,,,,,,,
2000-09-13 00:00:00+05:30,4776.52002,4790.629883,4690.5,4702.52002,0,0,0,,,,,,,,
2000-09-14 00:00:00+05:30,4721.97998,4741.419922,4640.870117,4671.919922,0,0,0,,,,,,,,
2000-09-15 00:00:00+05:30,4666.470215,4685.660156,4539.350098,4562.379883,0,0,0,,,,,,,,
2000-09-18 00:00:00+05:30,4511.419922,4513.089844,4362.470215,4366.410156,0,0,0,,,,,,,,
2000-09-19 00:00:00+05:30,4295.629883,4390.209961,4171.890137,4264.339844,0,0,0,,,,,,,,
2000-09-20 00:00:00+05:30,4322.799805,4339.370117,4211.870117,4325.549805,0,0,0,,,,,,,,
2000-09-21 00:00:00+05:30,4304.25,4331.379883,4257.040039,4257.200195,0,0,0,,,,,,,,
2000-09-22 00:00:00+05:30,4188.470215,4208.660156,4028.48999,4032.370117,0,0,0,,,,,,,,
2000-09-25 00:00:00+05:30,4144.810059,4210,4105.75,4173.47998,0,0,0,,,,,,,,
2000-09-26 00:00:00+05:30,4159.870117,4160.129883,4056.030029,4089.580078,0,0,0,,,,,,,,
2000-09-27 00:00:00+05:30,4025.679932,4172.649902,4004.72998,4164.100098,0,0,0,,,,,,,,
2000-09-28 00:00:00+05:30,4155.709961,4184.609863,4043.669922,4067.379883,0,0,0,,,,,,,,
2000-09-29 00:00:00+05:30,4122.279785,4122.279785,4056.719971,4090.379883,0,0,0,,,,,,,,
2000-10-03 00:00:00+05:30,4035.639893,4139.529785,4028.51001,4135.549805,0,0,0,,,,,,,,
2000-10-04 00:00:00+05:30,4135.549805,4173.649902,4101.629883,4160.410156,0,0,0,,,,,,,,
2000-10-05 00:00:00+05:30,4177.089844,4197.390137,4115.620117,4116.25,0,0,0,,,,,,,,
2000-10-06 00:00:00+05:30,4085.02002,4131.25,4042.949951,4092.419922,0,0,0,,,,,,,,
2000-10-09 00:00:00+05:30,4106.149902,4135.160156,4055.419922,4056.070068,0,0,0,,,,,,,,
2000-10-10 00:00:00+05:30,4079.610107,4079.610107,3931.209961,3945.280029,0,0,0,,,,,,,,
2000-10-11 00:00:00+05:30,3892.780029,3895.810059,3803.719971,3836.51001,0,0,0,,,,,,,,
2000-10-12 00:00:00+05:30,3793.610107,3879.469971,3777.48999,3847.580078,0,0,0,,,,,,,,
2000-10-13 00:00:00+05:30,3749.77002,3793.080078,3714.459961,3738.929932,0,0,0,,,,,,,,
2000-10-16 00:00:00+05:30,3908.72998,3930.100098,3726.580078,3728.669922,0,0,0,,,,,,,,
2000-10-17 00:00:00+05:30,3702.399902,3718.73999,3613.73999,3664.790039,0,0,0,,,,,,,,
2000-10-18 00:00:00+05:30,3625.320068,3640.72998,3545.01001,3593.629883,0,0,0,,,,,,,,
2000-10-19 00:00:00+05:30,3576.439941,3702.830078,3491.550049,3702.830078,0,0,0,,,,,,,,
2000-10-20 00:00:00+05:30,3799.780029,3801.860107,3691.889893,3692.75,0,0,0,,,,,,,,
2000-10-23 00:00:00+05:30,3709.540039,3716.600098,3608.360107,3619.530029,0,0,0,,,,,,,,
2000-10-24 00:00:00+05:30,3603.659912,3656.310059,3584.379883,3651.98999,0,0,0,,,,,,,,
2000-10-25 00:00:00+05:30,3664.120117,3748.959961,3662.22998,3743.610107,0,0,0,,,,,,,,
2000-10-27 00:00:00+05:30,3770.659912,3773.540039,3704.540039,3729.120117,0,0,0,,,,,,,,
2000-10-30 00:00:00+05:30,3744.100098,3751.280029,3680.179932,3689.429932,0,0,0,,,,,,,,
2000-10-31 00:00:00+05:30,3672.47998,3713.909912,3646.72998,3711.02002,0,0,0,,,,,,,,
2000-11-01 00:00:00+05:30,3749.350098,3807.699951,3734.97998,3788.530029,0,0,0,,,,,,,,
2000-11-02 00:00:00+05:30,3799.659912,3882.540039,3795.449951,3875.790039,0,0,0,,,,,,,,
2000-11-03 00:00:00+05:30,3907.22998,3960.139893,3894.590088,3935.699951,0,0,0,,,,,,,,
2000-11-06 00:00:00+05:30,3971.97998,4005.189941,3919.340088,3931.540039,0,0,0,,,,,,,,
2000-11-07 00:00:00+05:30,3917.100098,3959.929932,3910.810059,3954.830078,0,0,0,,,,,,,,
2000-11-08 00:00:00+05:30,3958.689941,4045.050049,3958.689941,4028.709961,0,0,0,,,,,,,,
2000-11-09 00:00:00+05:30,3981.310059,4046.01001,3980.199951,4022.5,0,0,0,,,,,,,,
2000-11-10 00:00:00+05:30,4011.060059,4032.939941,3930.350098,3941.129883,0,0,0,,,,,,,,
2000-11-13 00:00:00+05:30,3842.629883,3863.350098,3797.5,3820.080078,0,0,0,,,,,,,,
2000-11-14 00:00:00+05:30,3816.129883,3952.389893,3816.129883,3943.540039,0,0,0,,,,,,,,
2000-11-15 00:00:00+05:30,3994.879883,4016.090088,3931.840088,3946.530029,0,0,0,,,,,,,,
2000-11-16 00:00:00+05:30,3946.830078,3971.320068,3884.879883,3901.899902,0,0,0,,,,,,,,
2000-11-17 00:00:00+05:30,3869.169922,3917.590088,3848.860107,3905.840088,0,0,0,,,,,,,,
2000-11-20 00:00:00+05:30,3928.620117,3942.550049,3908.280029,3926.52002,0,0,0,,,,,,,,
2000-11-21 00:00:00+05:30,3889.179932,3928.580078,3882.649902,3924.699951,0,0,0,,,,,,,,
2000-11-22 00:00:00+05:30,3938.459961,3947.97998,3861.01001,3862.389893,0,0,0,,,,,,,,
2000-11-23 00:00:00+05:30,3837.110107,3871.340088,3826.419922,3852.399902,0,0,0,,,,,,,,
2000-11-24 00:00:00+05:30,3860.52002,3889.560059,3856.580078,3868.340088,0,0,0,,,,,,,,
2000-11-27 00:00:00+05:30,3930.959961,3972.47998,3902.100098,3969.199951,0,0,0,,,,,,,,
2000-11-28 00:00:00+05:30,3962.209961,4038.639893,3962.199951,4023.919922,0,0,0,,,,,,,,
2000-11-29 00:00:00+05:30,3997.330078,4046.189941,3957.189941,3996.179932,0,0,0,,,,,,,,
2000-11-30 00:00:00+05:30,4003.409912,4019.52002,3972.850098,3997.98999,0,0,0,,,,,,,,
2000-12-01 00:00:00+05:30,3968.889893,4054.860107,3966.550049,4031.959961,0,0,0,,,,,,,,
2000-12-04 00:00:00+05:30,4078.560059,4088.280029,4034.620117,4036.48999,0,0,0,,,,,,,,
2000-12-05 00:00:00+05:30,4061.899902,4082.439941,4048.850098,4071.97998,0,0,0,,,,,,,,
2000-12-06 00:00:00+05:30,4155.220215,4156.660156,4097.549805,4108.430176,0,0,0,,,,,,,,
2000-12-07 00:00:00+05:30,4099.490234,4136.740234,4095.98999,4124.910156,0,0,0,,,,,,,,
2000-12-08 00:00:00+05:30,4134.100098,4167.319824,4134.100098,4156.080078,0,0,0,,,,,,,,
2000-12-11 00:00:00+05:30,4198.720215,4233.259766,4178.509766,4228.290039,0,0,0,,,,,,,,
2000-12-12 00:00:00+05:30,4254.160156,4255.689941,4210.149902,4219.47998,0,0,0,,,,,,,,
2000-12-13 00:00:00+05:30,4235.560059,4298.629883,4235.560059,4284.97998,0,0,0,,,,,,,,
2000-12-14 00:00:00+05:30,4297.439941,4332.649902,4256.339844,4270.450195,0,0,0,,,,,,,,
2000-12-15 00:00:00+05:30,4241.459961,4264.830078,4130.600098,4137.160156,0,0,0,,,,,,,,
2000-12-18 00:00:00+05:30,4121.859863,4186.77002,4108.680176,4169.390137,0,0,0,,,,,,,,
2000-12-19 00:00:00+05:30,4188.02002,4200.339844,4143.560059,4152.939941,0,0,0,,,,,,,,
2000-12-20 00:00:00+05:30,4106.339844,4121.819824,4057.949951,4086.409912,0,0,0,,,,,,,,
2000-12-21 00:00:00+05:30,4013.100098,4064.709961,3968.340088,4034.22998,0,0,0,,,,,,,,
2000-12-22 00:00:00+05:30,4057.719971,4080.300049,3895.370117,3905.899902,0,0,0,,,,,,,,
2000-12-26 00:00:00+05:30,3927.51001,3939.080078,3810.98999,3826.820068,0,0,0,,,,,,,,
2000-12-27 00:00:00+05:30,3830.370117,3902.850098,3803.689941,3877.550049,0,0,0,,,,,,,,
2000-12-28 00:00:00+05:30,3918.169922,3940.449951,3895.209961,3932.780029,0,0,0,,,,,,,,
2000-12-29 00:00:00+05:30,3933.949951,3978.25,3904.320068,3972.120117,0,0,0,,,,,,,,
2001-01-02 00:00:00+05:30,3953.219971,4028.570068,3929.370117,4018.879883,0,0,0,,,,,,,,
2001-01-03 00:00:00+05:30,3977.580078,4067.659912,3977.580078,4060.02002,0,0,0,,,,,,,,
2001-01-04 00:00:00+05:30,4180.970215,4180.970215,4109.549805,4115.370117,0,0,0,,,,,,,,
2001-01-05 00:00:00+05:30,4116.339844,4195.009766,4115.350098,4183.72998,0,0,0,,,,,,,,
2001-01-08 00:00:00+05:30,4164.759766,4206.720215,4101.529785,4120.430176,0,0,0,,,,,,,,
2001-01-09 00:00:00+05:30,4114.740234,4166.839844,4101.009766,4125.310059,0,0,0,,,,,,,,
2001-01-10 00:00:00+05:30,4151.580078,4155.859863,4035.439941,4047.639893,0,0,0,,,,,,,,
2001-01-11 00:00:00+05:30,4066.129883,4077.540039,4006.540039,4027.129883,0,0,0,,,,,,,,
2001-01-12 00:00:00+05:30,4059.409912,4082.77002,4018.280029,4036.580078,0,0,0,,,,,,,,
2001-01-15 00:00:00+05:30,4074.320068,4080.139893,4018.23999,4046.76001,0,0,0,,,,,,,,
2001-01-16 00:00:00+05:30,4052.179932,4097.069824,4023.899902,4070.72998,0,0,0,,,,,,,,
2001-01-17 00:00:00+05:30,4101.180176,4125.100098,4072.090088,4083.409912,0,0,0,,,,,,,,
2001-01-18 00:00:00+05:30,4106.149902,4122.660156,4085.810059,4113.209961,0,0,0,,,,,,,,
2001-01-19 00:00:00+05:30,4149.25,4201.939941,4137.310059,4194.459961,0,0,0,,,,,,,,
2001-01-22 00:00:00+05:30,4247.450195,4278.549805,4223.560059,4267.109863,0,0,0,,,,,,,,
2001-01-23 00:00:00+05:30,4277.830078,4321.75,4272.870117,4296.689941,0,0,0,,,,,,,,
2001-01-24 00:00:00+05:30,4320.509766,4339.410156,4295.709961,4326.419922,0,0,0,,,,,,,,
2001-01-25 00:00:00+05:30,4327.839844,4341.330078,4273.700195,4330.220215,0,0,0,,,,,,,,
2001-01-29 00:00:00+05:30,4158.859863,4262.759766,4158.859863,4234.569824,0,0,0,,,,,,,,
2001-01-30 00:00:00+05:30,4269.410156,4373.220215,4256.759766,4372.040039,0,0,0,,,,,,,,
2001-01-31 00:00:00+05:30,4367.580078,4409.330078,4322.680176,4326.720215,0,0,0,,,,,,,,
2001-02-01 00:00:00+05:30,4303.129883,4355.390137,4230.169922,4286.109863,0,0,0,,,,,,,,
2001-02-02 00:00:00+05:30,4280.959961,4373.399902,4280.959961,4352.259766,0,0,0,,,,,,,,
2001-02-05 00:00:00+05:30,4337.52002,4397.189941,4337.52002,4370.470215,0,0,0,,,,,,,,
2001-02-06 00:00:00+05:30,4392.240234,4404.669922,4369.930176,4375.290039,0,0,0,,,,,,,,
2001-02-07 00:00:00+05:30,4376.919922,4379.220215,4303.279785,4312.930176,0,0,0,,,,,,,,
2001-02-08 00:00:00+05:30,4293.870117,4387.850098,4290.879883,4381.189941,0,0,0,,,,,,,,
2001-02-09 00:00:00+05:30,4395.439941,4436.47998,4387.990234,4397.330078,0,0,0,,,,,,,,
2001-02-12 00:00:00+05:30,4429.910156,4446.080078,4389.02002,4406.299805,0,0,0,,,,,,,,
2001-02-13 00:00:00+05:30,4437.319824,4440.759766,4354.100098,4363.049805,0,0,0,,,,,,,,
2001-02-14 00:00:00+05:30,4350.330078,4375.509766,4320.890137,4363.109863,0,0,0,,,,,,,,
2001-02-15 00:00:00+05:30,4372.600098,4459.189941,4371.950195,4437.990234,0,0,0,,,,,,,,
2001-02-16 00:00:00+05:30,4458.72998,4462.109863,4315.950195,4330.319824,0,0,0,,,,,,,,
2001-02-19 00:00:00+05:30,4363.790039,4378.060059,4302.100098,4350.649902,0,0,0,,,,,,,,
2001-02-20 00:00:00+05:30,4360.160156,4382.359863,4342.609863,4359.220215,0,0,0,,,,,,,,
2001-02-21 00:00:00+05:30,4338.310059,4362.5,4285.189941,4302.22998,0,0,0,,,,,,,,
2001-02-22 00:00:00+05:30,4252.27002,4286.629883,4190.959961,4262.549805,0,0,0,,,,,,,,
2001-02-23 00:00:00+05:30,4261.810059,4277.359863,4118.089844,4122.160156,0,0,0,,,,,,,,
2001-02-26 00:00:00+05:30,4168.709961,4174.850098,4074.120117,4112.689941,0,0,0,,,,,,,,
2001-02-27 00:00:00+05:30,4140.629883,4156.029785,4020.679932,4069.679932,0,0,0,,,,,,,,
2001-02-28 00:00:00+05:30,4070.370117,4264.02002,4056.399902,4247.040039,0,0,0,,,,,,,,
2001-03-01 00:00:00+05:30,4288.22998,4386.97998,4215.27002,4271.649902,0,0,0,,,,,,,,
2001-03-02 00:00:00+05:30,4323.180176,4341.669922,4077.419922,4095.159912,0,0,0,,,,,,,,
2001-03-05 00:00:00+05:30,4073.72998,4127.120117,3947.709961,3998.120117,0,0,0,,,,,,,,
2001-03-07 00:00:00+05:30,4062.409912,4114.109863,3913.669922,4046.889893,0,0,0,,,,,,,,
2001-03-08 00:00:00+05:30,4089.830078,4108.029785,4016.709961,4056.939941,0,0,0,,,,,,,,
2001-03-09 00:00:00+05:30,3986.820068,3986.820068,3821.590088,3881.959961,0,0,0,,,,,,,,
2001-03-12 00:00:00+05:30,3862.629883,3930.679932,3748.389893,3767.889893,0,0,0,,,,,,,,
2001-03-13 00:00:00+05:30,3605.530029,3777.47998,3436.75,3540.649902,0,0,0,,,,,,,,
2001-03-14 00:00:00+05:30,3508.129883,3757.120117,3493.939941,3725.030029,0,0,0,,,,,,,,
2001-03-15 00:00:00+05:30,3666.199951,3823.780029,3661.840088,3819.860107,0,0,0,,,,,,,,
2001-03-16 00:00:00+05:30,3752.360107,3867.469971,3696.52002,3745.73999,0,0,0,,,,,,,,
2001-03-19 00:00:00+05:30,3728.51001,3774.689941,3680.26001,3722.48999,0,0,0,,,,,,,,
2001-03-20 00:00:00+05:30,3736.090088,3740.070068,3644.51001,3672.399902,0,0,0,,,,,,,,
2001-03-21 00:00:00+05:30,3633.219971,3801.780029,3618.139893,3791.070068,0,0,0,,,,,,,,
2001-03-22 00:00:00+05:30,3785.959961,3818.030029,3708.800049,3713.969971,0,0,0,,,,,,,,
2001-03-23 00:00:00+05:30,3735.51001,3743.830078,3561.01001,3635.280029,0,0,0,,,,,,,,
2001-03-26 00:00:00+05:30,3640.469971,3654.040039,3600.389893,3636.320068,0,0,0,,,,,,,,
2001-03-27 00:00:00+05:30,3634.47998,3712.27002,3631.290039,3694.820068,0,0,0,,,,,,,,
2001-03-28 00:00:00+05:30,3736.540039,3792.76001,3736.540039,3788.209961,0,0,0,,,,,,,,
2001-03-29 00:00:00+05:30,3739.629883,3799.679932,3721.449951,3751.560059,0,0,0,,,,,,,,
2001-03-30 00:00:00+05:30,3714.110107,3723.72998,3589.929932,3604.379883,0,0,0,,,,,,,,
2001-04-02 00:00:00+05:30,3491.409912,3578.949951,3436.330078,3566.26001,0,0,0,,,,,,,,
2001-04-03 00:00:00+05:30,3543.820068,3619.620117,3543.820068,3605.01001,0,0,0,,,,,,,,
2001-04-04 00:00:00+05:30,3558.47998,3577.25,3511.120117,3565.649902,0,0,0,,,,,,,,
2001-04-06 00:00:00+05:30,3663.73999,3676.820068,3558.129883,3576,0,0,0,,,,,,,,
2001-04-09 00:00:00+05:30,3570.530029,3579.23999,3502.439941,3544.080078,0,0,0,,,,,,,,
